User ID,Measurement,Group
2513,14404,Control
7714,14484,Control
4302,14397,Control
1081,14283,Control
7130,14380,Control
5981,14356,Control
2834,14399,Control
4136,14186,Control
4583,14431,Control
1409,14436,Control
3340,14419,Control
4138,14370,Control
1083,14170,Control
2521,14368,Control
817,14488,Control
1931,14275,Control
1647,14149,Control
819,14199,Control
5620,14405,Control
2653,14411,Control
2714,14468,Control
7299,14364,Control
1766,14203,Control
2445,14279,Control
5616,14461,Control
3020,14386,Control
3738,14442,Control
6472,14418,Control
5663,14347,Control
171,14351,Control
4774,14576,Control
5819,14416,Control
6581,14356,Control
2772,14421,Control
4999,14395,Control
3288,14131,Control
1331,14442,Control
3516,14572,Control
2420,14283,Control
5949,14531,Control
6497,14341,Control
5448,14403,Control
5219,14489,Control
2633,14290,Control
1274,14508,Control
2934,14235,Control
7649,14273,Control
936,14304,Control
3646,14443,Control
3326,14332,Control
6066,14201,Control
7177,14346,Control
3419,14283,Control
3696,14451,Control
3262,14332,Control
6168,14378,Control
4105,14325,Control
2142,14418,Control
381,14350,Control
6755,14406,Control
653,14082,Control
4634,14381,Control
7831,14416,Control
3075,14348,Control
7792,14444,Control
3589,14452,Control
4655,14515,Control
2979,14382,Control
3040,14158,Control
5954,14116,Control
5746,14192,Control
6660,14366,Control
5220,14353,Control
4959,14401,Control
4326,14301,Control
2199,14288,Control
7505,14432,Control
3805,14443,Control
6952,14342,Control
4163,14366,Control
5918,14415,Control
2740,14426,Control
38,14243,Control
2176,14290,Control
6848,14233,Control
1557,14314,Control
1717,14460,Control
19,14431,Control
5135,14248,Control
4043,14427,Control
1143,14380,Control
4097,14315,Control
3745,14214,Control
6134,14351,Control
4431,14445,Control
3898,14130,Control
2985,14326,Control
5702,14620,Control
1585,14445,Control
2064,14399,Control
308,14288,Control
5456,14295,Control
4834,14361,Control
3979,14548,Control
5081,14422,Control
6506,14273,Control
4303,14501,Control
765,14338,Control
3892,14558,Control
273,14307,Control
7013,14259,Control
4968,14389,Control
2214,14479,Control
4597,14485,Control
416,14388,Control
5303,14260,Control
2267,14314,Control
71,14146,Control
7196,14269,Control
4048,14350,Control
3454,14413,Control
1522,14332,Control
2945,14364,Control
2022,14326,Control
2120,14453,Control
2025,14270,Control
4253,14463,Control
7935,14588,Control
7746,14422,Control
2431,14311,Control
3671,14310,Control
7445,14504,Control
3753,14245,Control
644,14264,Control
1527,14241,Control
1374,14228,Control
3796,14254,Control
7899,14458,Control
640,14492,Control
7190,14293,Control
2030,14393,Control
4868,14454,Control
6309,14381,Control
1801,14264,Control
5365,14207,Control
5645,14482,Control
354,14425,Control
302,14434,Control
5573,14247,Control
242,14396,Control
4614,14440,Control
6404,14405,Control
7632,14287,Control
7329,14482,Control
208,14200,Control
5786,14473,Control
1101,14490,Control
4844,14545,Control
1657,14332,Control
5226,14259,Control
6818,14458,Control
3104,14292,Control
6083,14375,Control
2318,14335,Control
4075,14270,Control
4893,14406,Control
4372,14215,Control
6119,14436,Control
6230,14263,Control
2443,14178,Control
2321,14364,Control
1376,14418,Control
4400,14434,Control
7646,14461,Control
7694,14109,Control
2148,14258,Control
3893,14382,Control
4442,14539,Control
6844,14457,Control
7946,14581,Control
4846,14312,Control
1916,14400,Control
7922,14248,Control
7082,14325,Control
3378,14288,Control
1338,14300,Control
6946,14326,Control
5479,14370,Control
2949,14372,Control
5466,14430,Control
3404,14386,Control
4707,14332,Control
4672,14312,Control
6966,14336,Control
1817,14320,Control
5867,14424,Control
391,14466,Control
1892,14511,Control
2226,14281,Control
143,14422,Control
6891,14215,Control
7060,14411,Control
3909,14490,Control
3987,14353,Control
2209,14489,Control
5837,14244,Control
160,14271,Control
3403,14355,Control
758,14483,Control
1974,14324,Control
5805,14320,Control
6093,14260,Control
7593,14393,Control
2827,14508,Control
959,14448,Control
4115,14447,Control
911,14347,Control
3513,14307,Control
6736,14445,Control
3035,14366,Control
7167,14351,Control
398,14470,Control
1060,14348,Control
2707,14277,Control
1588,14471,Control
4062,14379,Control
4461,14255,Control
3272,14246,Control
6896,14381,Control
7956,14629,Control
3030,14326,Control
154,14333,Control
494,14539,Control
2612,14364,Control
548,14209,Control
870,14195,Control
5247,14506,Control
6457,14444,Control
5137,14462,Control
1023,14364,Control
3587,14289,Control
5020,14346,Control
3179,14385,Control
5128,14277,Control
5272,14432,Control
5946,14230,Control
4717,14333,Control
2418,14347,Control
4566,14293,Control
7590,14125,Control
2489,14420,Control
2000,14286,Control
346,14517,Control
7548,14332,Control
2751,14310,Control
6599,14380,Control
1768,14487,Control
3081,14307,Control
3873,14483,Control
1233,14530,Control
5087,14480,Control
1607,14551,Control
2753,14513,Control
6377,14538,Control
6214,14548,Control
1201,14393,Control
5328,14322,Control
4438,14119,Control
4699,14223,Control
2943,14320,Control
932,14328,Control
4548,14353,Control
5542,14259,Control
1419,14193,Control
3874,14356,Control
898,14349,Control
7507,14280,Control
2400,14288,Control
4411,14266,Control
5259,14326,Control
7911,14275,Control
4921,14510,Control
3902,14397,Control
6689,14262,Control
3425,14339,Control
1231,14239,Control
4222,14482,Control
4605,14524,Control
3647,14509,Control
335,14243,Control
1208,14360,Control
7193,14325,Control
378,14432,Control
6037,14258,Control
2150,14295,Control
4383,14324,Control
6717,14387,Control
1315,14447,Control
4046,14334,Control
4133,14444,Control
5986,14461,Control
1103,14346,Control
3853,14232,Control
5164,14240,Control
6359,14436,Control
59,14317,Control
6493,14180,Control
4715,14438,Control
1300,14384,Control
7595,14214,Control
6528,14501,Control
3637,14463,Control
7562,14385,Control
1006,14229,Control
5903,14214,Control
7529,14336,Control
5740,14180,Control
6937,14415,Control
3755,14213,Control
3926,14388,Control
116,14338,Control
3468,14449,Control
6856,14266,Control
7456,14400,Control
506,14215,Control
930,14458,Control
2609,14357,Control
5276,14425,Control
7651,14223,Control
7927,14425,Control
5846,14404,Control
6175,14410,Control
6530,14405,Control
133,14349,Control
5698,14508,Control
6700,14353,Control
1947,14288,Control
3480,14363,Control
5298,14264,Control
5073,14318,Control
189,14350,Control
5752,14328,Control
115,14392,Control
244,14586,Control
3907,14433,Control
324,14489,Control
2844,14314,Control
718,14305,Control
4946,14328,Control
7168,14465,Control
3252,14132,Control
1602,14255,Control
6045,14381,Control
7454,14345,Control
1878,14588,Control
6186,14420,Control
7118,14296,Control
2202,14195,Control
1969,14332,Control
913,14225,Control
7673,14422,Control
851,14388,Control
5562,14406,Control
6272,14601,Control
2484,14269,Control
6288,14349,Control
3643,14235,Control
6025,14361,Control
2406,14547,Control
2224,14433,Control
7217,14357,Control
7776,14398,Control
3282,14236,Control
482,14326,Control
129,14379,Control
6714,14381,Control
7508,14200,Control
2198,14406,Control
1815,14401,Control
823,14328,Control
4792,14370,Control
4038,14205,Control
2339,14206,Control
6860,14385,Control
2097,14296,Control
2131,14369,Control
7778,14463,Control
5665,14351,Control
1168,14058,Control
7522,14353,Control
2641,14317,Control
4045,14344,Control
4069,14470,Control
2906,14195,Control
345,14397,Control
5445,14544,Control
7015,14301,Control
2623,14422,Control
5933,14477,Control
5841,14393,Control
1095,14294,Control
2218,14291,Control
4264,14453,Control
5469,14436,Control
7110,14283,Control
2754,14239,Control
844,14228,Control
4523,14554,Control
4019,14362,Control
1625,14632,Control
5737,14432,Control
5528,14419,Control
4189,14404,Control
7143,14481,Control
7782,14263,Control
2270,14610,Control
4486,14359,Control
3498,14292,Control
7979,14404,Control
2577,14491,Control
7976,14258,Control
3835,14433,Control
7408,14290,Control
6126,14314,Control
6664,14316,Control
1495,14455,Control
3360,14247,Control
5453,14391,Control
6178,14332,Control
1504,14276,Control
1962,14235,Control
191,14236,Control
655,14189,Control
3432,14469,Control
34,14343,Control
5910,14388,Control
1721,14501,Control
7195,14235,Control
228,14265,Control
3369,14398,Control
6293,14168,Control
2638,14306,Control
4506,14267,Control
3500,14407,Control
3389,14323,Control
57,14593,Control
4194,14474,Control
7780,14275,Control
3930,14327,Control
4652,14331,Control
995,14737,Control
7745,14202,Control
4571,14393,Control
7589,14139,Control
4847,14369,Control
4491,14582,Control
5937,14325,Control
5181,14493,Control
1387,14363,Control
3681,14323,Control
5349,14342,Control
1932,14305,Control
7967,14301,Control
459,14222,Control
4342,14537,Control
5556,14326,Control
916,14403,Control
6344,14273,Control
7491,14494,Control
3086,14340,Control
3996,14360,Control
671,14167,Control
4445,14414,Control
2302,14571,Control
2813,14274,Control
5250,14319,Control
7325,14244,Control
2017,14384,Control
1705,14377,Control
4386,14448,Control
6503,14431,Control
3206,14280,Control
2189,14395,Control
1873,14334,Control
3655,14249,Control
32,14356,Control
2758,14792,Control
880,14627,Control
7983,14386,Control
4171,14563,Control
6327,14365,Control
379,14364,Control
3764,14154,Control
6018,14263,Control
1811,14283,Control
5420,14382,Control
992,14372,Control
3325,14306,Control
4994,14305,Control
6019,14352,Control
6250,14217,Control
554,14302,Control
4437,14328,Control
5738,14231,Control
6791,14333,Control
3414,14277,Control
7538,14507,Control
7271,14343,Control
2604,14349,Control
2272,14418,Control
7472,14432,Control
3782,14177,Control
5371,14328,Control
6213,14269,Control
843,14354,Control
1589,14310,Control
3896,14387,Control
1098,14261,Control
3120,14307,Control
1540,14304,Control
5244,14490,Control
7241,14411,Control
7560,14411,Control
904,14338,Control
3736,14327,Control
1875,14432,Control
1666,14456,Control
357,14372,Control
728,14497,Control
7063,14511,Control
4142,14185,Control
3090,14418,Control
6740,14365,Control
5742,14413,Control
1690,14494,Control
1528,14268,Control
1145,14190,Control
1938,14493,Control
467,14259,Control
1645,14294,Control
6752,14393,Control
6527,14294,Control
4734,14193,Control
2363,14374,Control
4193,14283,Control
6474,14436,Control
2164,14314,Control
5123,14294,Control
486,14347,Control
6936,14487,Control
5978,14471,Control
488,14249,Control
6234,14681,Control
298,14334,Control
5672,14242,Control
1004,14469,Control
5367,14330,Control
975,14609,Control
375,14464,Control
6301,14348,Control
6520,14545,Control
5410,14464,Control
1053,14234,Control
922,14469,Control
6994,14313,Control
1075,14361,Control
310,14385,Control
6855,14272,Control
4850,14222,Control
43,14411,Control
5532,14216,Control
2548,14084,Control
6831,14277,Control
1452,14407,Control
5290,14340,Control
3623,14511,Control
5012,14390,Control
6735,14285,Control
499,14321,Control
2383,14211,Control
2871,14491,Control
7690,14217,Control
3051,14268,Control
1488,14352,Control
4902,14370,Control
2619,14203,Control
3748,14269,Control
33,14399,Control
1052,14495,Control
3887,14409,Control
1608,14367,Control
6239,14197,Control
7933,14301,Control
5379,14428,Control
111,14490,Control
7473,14469,Control
3251,14385,Control
7602,14504,Control
6739,14690,Control
5292,14304,Control
2583,14285,Control
2596,14539,Control
6742,14396,Control
3848,14382,Control
6796,14414,Control
3924,14297,Control
4737,14255,Control
1180,14284,Control
567,14508,Control
596,14211,Control
3969,14425,Control
6703,14308,Control
7957,14331,Control
2913,14452,Control
7640,14464,Control
7833,14408,Control
7659,14162,Control
4224,14544,Control
4520,14515,Control
1621,14380,Control
4129,14371,Control
2787,14570,Control
7093,14475,Control
3091,14367,Control
3331,14338,Control
376,14349,Control
2229,14501,Control
5377,14485,Control
6732,14191,Control
3833,14422,Control
1394,14466,Control
6522,14203,Control
4160,14370,Control
1400,14173,Control
3712,14384,Control
3517,14139,Control
4016,14294,Control
4970,14302,Control
2553,14291,Control
901,14531,Control
2156,14429,Control
7133,14326,Control
5080,14266,Control
2999,14343,Control
3861,14256,Control
3247,14478,Control
3401,14592,Control
2059,14487,Control
6927,14407,Control
6611,14352,Control
3845,14325,Control
3478,14564,Control
5639,14306,Control
6350,14543,Control
2938,14244,Control
5189,14337,Control
809,14180,Control
3897,14388,Control
6542,14230,Control
4268,14555,Control
1771,14416,Control
481,14430,Control
5035,14401,Control
1826,14249,Control
1634,14384,Control
716,14574,Control
6144,14371,Control
5235,14257,Control
7570,14164,Control
7717,14291,Control
1354,14174,Control
1379,14462,Control
7188,14457,Control
5571,14273,Control
7115,14438,Control
3688,14306,Control
2106,14365,Control
5038,14411,Control
2007,14321,Control
3571,14416,Control
6947,14183,Control
3737,14383,Control
4036,14366,Control
935,14143,Control
1822,14169,Control
2924,14164,Control
6553,14416,Control
2946,14384,Control
4385,14400,Control
4282,14223,Control
1263,14496,Control
6932,14479,Control
6657,14285,Control
3839,14501,Control
2298,14342,Control
1034,14173,Control
4885,14189,Control
2826,14451,Control
4363,14358,Control
6385,14468,Control
3818,14360,Control
4957,14400,Control
6589,14606,Control
6597,14525,Control
1558,14322,Control
4258,14412,Control
3566,14425,Control
4459,14455,Control
4981,14378,Control
6751,14315,Control
18,14370,Control
1399,14317,Control
5019,14557,Control
5898,14508,Control
549,14347,Control
7824,14418,Control
4141,14352,Control
4305,14502,Control
195,14486,Control
109,14433,Control
583,14467,Control
5393,14443,Control
2376,14500,Control
7444,14429,Control
4591,14387,Control
3053,14306,Control
3837,14196,Control
7929,14367,Control
1470,14288,Control
1128,14377,Control
4074,14497,Control
886,14389,Control
1327,14324,Control
7367,14275,Control
6411,14211,Control
7222,14518,Control
2622,14173,Control
1192,14266,Control
3788,14113,Control
4958,14335,Control
3215,14332,Control
318,14325,Control
972,14363,Control
3457,14279,Control
1082,14269,Control
5200,14572,Control
6271,14333,Control
1424,14471,Control
5104,14277,Control
4951,14549,Control
7806,14538,Control
5058,14396,Control
1967,14248,Control
1905,14380,Control
1548,14375,Control
262,14397,Control
1229,14261,Control
6890,14201,Control
7898,14388,Control
1883,14369,Control
785,14370,Control
3099,14484,Control
6107,14206,Control
581,14482,Control
5668,14288,Control
5044,14326,Control
7021,14278,Control
6335,14380,Control
7863,14158,Control
1578,14307,Control
6953,14313,Control
2555,14510,Control
1482,14387,Control
3507,14447,Control
3324,14371,Control
7546,14254,Control
3995,14471,Control
5778,14276,Control
7785,14312,Control
6140,14390,Control
1638,14475,Control
1184,14348,Control
3007,14538,Control
321,14307,Control
6906,14444,Control
5136,14370,Control
1459,14542,Control
2531,14394,Control
2279,14162,Control
3281,14491,Control
5647,14361,Control
3940,14309,Control
275,14506,Control
676,14333,Control
5218,14437,Control
2367,14285,Control
5126,14277,Control
2178,14571,Control
2864,14283,Control
418,14305,Control
4102,14180,Control
4390,14551,Control
5547,14414,Control
6155,14396,Control
4536,14478,Control
1929,14222,Control
6692,14310,Control
4114,14360,Control
6912,14198,Control
4466,14516,Control
2547,14368,Control
1258,14334,Control
5845,14396,Control
2897,14286,Control
7571,14375,Control
1245,14750,Control
6064,14437,Control
2160,14555,Control
4626,14331,Control
432,14287,Control
5885,14404,Control
6555,14221,Control
2110,14114,Control
1927,14451,Control
4728,14441,Control
7788,14463,Control
6864,14373,Control
3836,14590,Control
4584,14360,Control
4414,14309,Control
470,14036,Control
4926,14365,Control
4948,14462,Control
3960,14371,Control
1252,14495,Control
3149,14625,Control
2811,14351,Control
7369,14507,Control
6961,14194,Control
7941,14484,Control
3218,14377,Control
2358,14345,Control
3394,14352,Control
1084,14353,Control
4294,14336,Control
2092,14392,Control
5421,14351,Control
7381,14242,Control
2797,14416,Control
6552,14303,Control
1516,14486,Control
124,14366,Control
7895,14384,Control
3238,14143,Control
5179,14231,Control
7132,14474,Control
7830,14289,Control
4423,14311,Control
5171,14339,Control
2572,14521,Control
1307,14412,Control
1944,14515,Control
2586,14340,Control
5922,14394,Control
6974,14236,Control
4371,14501,Control
4865,14382,Control
670,14375,Control
1820,14408,Control
5863,14531,Control
127,14346,Control
1570,14555,Control
1933,14275,Control
4334,14417,Control
6964,14593,Control
3126,14316,Control
7631,14397,Control
1914,14467,Control
5900,14355,Control
6991,14203,Control
6390,14253,Control
1215,14434,Control
6337,14469,Control
7461,14457,Control
7244,14497,Control
7666,14378,Control
955,14393,Control
2184,14201,Control
2995,14405,Control
511,14438,Control
701,14305,Control
7607,14441,Control
7977,14168,Control
4344,14453,Control
29,14403,Control
3146,14604,Control
5306,14527,Control
3630,14537,Control
4942,14461,Control
4216,14442,Control
261,14239,Control
163,14333,Control
3851,14573,Control
7765,14208,Control
141,14320,Control
1028,14212,Control
4766,14531,Control
1809,14307,Control
7793,14541,Control
6674,14324,Control
7223,14314,Control
6131,14512,Control
7982,14474,Control
1730,14068,Control
7816,14420,Control
2089,14437,Control
4051,14393,Control
7328,14297,Control
1026,14373,Control
2238,14326,Control
5897,14393,Control
3008,14348,Control
6903,14301,Control
3023,14388,Control
763,14459,Control
1636,14402,Control
6487,14309,Control
531,14407,Control
5857,14489,Control
1438,14547,Control
5352,14504,Control
1332,14430,Control
1968,14258,Control
5286,14218,Control
3003,14348,Control
6782,14214,Control
7597,14283,Control
1678,14351,Control
4545,14316,Control
6063,14334,Control
2550,14223,Control
4505,14396,Control
3292,14481,Control
867,14309,Control
5052,14451,Control
2242,14666,Control
4823,14360,Control
6758,14442,Control
5519,14392,Control
6112,14478,Control
4879,14179,Control
5650,14253,Control
546,14386,Control
3520,14468,Control
552,14384,Control
1729,14185,Control
2594,14279,Control
5006,14282,Control
2225,14413,Control
1163,14285,Control
4871,14294,Control
2743,14490,Control
3718,14518,Control
1639,14324,Control
5121,14417,Control
4556,14161,Control
7388,14392,Control
7050,14502,Control
5508,14428,Control
4528,14381,Control
3170,14327,Control
6823,14298,Control
501,14350,Control
3701,14198,Control
421,14549,Control
2493,14433,Control
3472,14359,Control
1769,14301,Control
679,14362,Control
3348,14459,Control
5574,14482,Control
4388,14270,Control
2448,14262,Control
5953,14601,Control
7810,14496,Control
668,14449,Control
2592,14355,Control
4501,14473,Control
1750,14229,Control
6693,14540,Control
3079,14366,Control
3261,14458,Control
248,14442,Control
123,14355,Control
6351,14351,Control
4517,14506,Control
7250,14484,Control
5131,14173,Control
5396,14182,Control
6773,14265,Control
6322,14271,Control
3107,14246,Control
2890,14400,Control
6026,14319,Control
5662,14504,Control
4452,14531,Control
3802,14367,Control
1612,14557,Control
1109,14373,Control
4980,14322,Control
6738,14377,Control
5264,14475,Control
2987,14191,Control
2940,14347,Control
6358,14403,Control
1360,14410,Control
638,14329,Control
5787,14424,Control
4112,14402,Control
278,14304,Control
444,14612,Control
1714,14419,Control
1041,14333,Control
211,14307,Control
7071,14484,Control
7703,14381,Control
5060,14653,Control
326,14322,Control
776,14232,Control
4340,14367,Control
984,14389,Control
925,14135,Control
503,14336,Control
2127,14329,Control
3950,14329,Control
1033,14300,Control
3489,14221,Control
2678,14454,Control
4143,14305,Control
4177,14256,Control
7969,14286,Control
850,14318,Control
877,14382,Control
7000,14444,Control
3886,14264,Control
4880,14317,Control
2730,14221,Control
2113,13993,Control
4365,14387,Control
2481,14539,Control
6652,14428,Control
2802,14314,Control
3721,14381,Control
4260,14240,Control
3686,14356,Control
2421,14323,Control
7427,14275,Control
7498,14415,Control
113,14659,Control
6124,14555,Control
5033,14362,Control
2470,14468,Control
6962,14466,Control
6455,14298,Control
2183,14441,Control
2846,14210,Control
5506,14281,Control
7048,14397,Control
1005,14324,Control
1347,14565,Control
3565,14442,Control
5337,14328,Control
3045,14318,Control
931,14391,Control
3860,14253,Control
3444,14436,Control
279,14217,Control
3346,14439,Control
578,14352,Control
12,14416,Control
5293,14258,Control
7016,14397,Control
3876,14638,Control
90,14319,Control
4562,14405,Control
3165,14537,Control
5757,14455,Control
6931,14418,Control
1752,14257,Control
4152,14228,Control
6612,14376,Control
3316,14319,Control
5438,14368,Control
4490,14393,Control
6095,14295,Control
4304,14425,Control
859,14576,Control
4170,14258,Control
5446,14318,Control
6790,14364,Control
1708,14497,Control
1253,14238,Control
3200,14252,Control
2027,14130,Control
3435,14321,Control
4623,14445,Control
5143,14488,Control
1627,14410,Control
1688,14303,Control
4450,14448,Control
678,14393,Control
4995,14157,Control
5366,14234,Control
4512,14538,Control
5270,14406,Control
7556,14217,Control
2167,14461,Control
1021,14488,Control
5931,14322,Control
1382,14443,Control
988,13955,Control
1952,14478,Control
608,14500,Control
7385,14245,Control
3359,14401,Control
2060,14332,Control
5127,14359,Control
2573,14323,Control
4577,14222,Control
87,14580,Control
7773,14336,Control
5589,14382,Control
2126,14258,Control
2648,14255,Control
563,14416,Control
2057,14428,Control
7852,14467,Control
7361,14493,Control
257,14347,Control
3268,14321,Control
631,14453,Control
5182,14299,Control
1792,14467,Control
3164,14412,Control
6400,14498,Control
3443,14444,Control
6810,14253,Control
7594,14274,Control
1242,14451,Control
7872,14582,Control
4587,14223,Control
3536,14373,Control
3423,14401,Control
4078,14201,Control
3028,14423,Control
7076,14360,Control
3248,14137,Control
7004,14550,Control
4688,14274,Control
4629,14228,Control
2239,14417,Control
4574,14432,Control
6306,14452,Control
2665,14327,Control
6537,14369,Control
1964,14289,Control
441,14225,Control
626,14490,Control
2243,14359,Control
4080,14350,Control
5588,14148,Control
2941,14350,Control
821,14276,Control
544,14351,Control
5754,14346,Control
5449,14320,Control
11,14474,Control
2435,14420,Control
6886,14495,Control
2393,14223,Control
6317,14298,Control
7653,14366,Control
1296,14325,Control
5678,14361,Control
3220,14239,Control
1304,14291,Control
1879,14188,Control
4860,14271,Control
1646,14447,Control
3881,14346,Control
3371,14537,Control
4050,14304,Control
5316,14383,Control
3449,14235,Control
4661,14659,Control
3203,14350,Control
6120,14462,Control
535,14416,Control
3356,14305,Control
7961,14222,Control
3027,14387,Control
1149,14308,Control
6367,14353,Control
6121,14442,Control
6809,14379,Control
534,14412,Control
7397,14387,Control
4833,14207,Control
2624,14525,Control
5736,14501,Control
6971,14244,Control
4750,14426,Control
736,14297,Control
3491,14287,Control
7551,14369,Control
7575,14564,Control
1751,14487,Control
389,14437,Control
7401,14242,Control
7022,14654,Control
1022,14467,Control
3606,14109,Control
1978,14414,Control
4317,14316,Control
265,14416,Control
3441,14414,Control
7296,14268,Control
3136,14573,Control
264,14392,Control
4703,14474,Control
5515,14520,Control
6182,14288,Control
2969,14269,Control
3538,14495,Control
6177,14525,Control
7528,14217,Control
6357,14593,Control
1691,14344,Control
2503,14447,Control
7283,14433,Control
5363,14262,Control
3069,14274,Control
4035,14139,Control
7905,14242,Control
5308,14205,Control
55,14374,Control
2072,14522,Control
3152,14367,Control
618,14408,Control
6562,14456,Control
3585,14445,Control
480,14327,Control
1543,14208,Control
2759,14322,Control
2601,14377,Control
3065,14273,Control
6468,14410,Control
4198,14338,Control
3962,14439,Control
2777,14281,Control
7355,14268,Control
1355,14567,Control
4503,14373,Control
500,14431,Control
4495,14248,Control
1669,14328,Control
7026,14446,Control
6511,14544,Control
6450,14290,Control
6466,14281,Control
1096,14367,Control
5688,14201,Control
1965,14367,Control
7840,14363,Control
2468,14450,Control
4180,14527,Control
3022,14433,Control
5305,14452,Control
4013,14376,Control
21,14330,Control
399,14148,Control
6593,14272,Control
7621,14394,Control
4236,14187,Control
825,14397,Control
7215,14326,Control
2429,14257,Control
1337,14318,Control
304,14451,Control
7718,14468,Control
1480,14155,Control
700,14353,Control
949,14471,Control
4322,14341,Control
6073,14382,Control
7669,14204,Control
7680,14317,Control
3009,14573,Control
6426,14283,Control
3495,14210,Control
2232,14387,Control
7174,14458,Control
7959,14503,Control
4720,14313,Control
5094,14395,Control
1195,14430,Control
4645,14442,Control
1473,14309,Control
1955,14560,Control
3699,14294,Control
2259,14449,Control
3145,14368,Control
5659,14305,Control
3357,14299,Control
6723,14305,Control
3259,14320,Control
4263,14257,Control
4667,14447,Control
5876,14292,Control
5969,14302,Control
7221,14424,Control
7392,14358,Control
3798,14212,Control
3740,14266,Control
3029,14348,Control
2570,14306,Control
6115,14453,Control
1723,14285,Control
1222,14263,Control
4319,14258,Control
764,14415,Control
1693,14424,Control
2182,14184,Control
1310,14439,Control
3847,14466,Control
7084,14182,Control
3230,14293,Control
5810,14529,Control
3317,14482,Control
7846,14373,Control
2898,14426,Control
3052,14604,Control
1712,14426,Control
2805,14234,Control
4432,14522,Control
5579,14273,Control
3899,14480,Control
4409,14443,Control
1744,14469,Control
3103,14541,Control
2335,14207,Control
5186,14362,Control
828,14586,Control
2452,14478,Control
3564,14390,Control
570,14256,Control
1979,14382,Control
7087,14269,Control
2599,14207,Control
2455,14434,Control
3570,14377,Control
3714,14284,Control
5144,14414,Control
2195,14314,Control
1484,14568,Control
5437,14367,Control
5656,14545,Control
313,14280,Control
1116,14438,Control
6060,14575,Control
25,14400,Control
4635,14496,Control
7291,14177,Control
5854,14448,Control
5441,14373,Control
1036,14455,Control
3160,14466,Control
7187,14120,Control
2545,14321,Control
1433,14296,Control
6970,14387,Control
826,14155,Control
835,14249,Control
5423,14481,Control
3702,14390,Control
6510,14249,Control
393,14342,Control
2724,14492,Control
2708,14166,Control
6031,14347,Control
7204,14345,Control
1988,14391,Control
965,14426,Control
5447,14582,Control
7916,14431,Control
3757,14305,Control
4966,14510,Control
2755,14275,Control
5184,14418,Control
7786,14544,Control
7403,14490,Control
4320,14460,Control
407,14122,Control
3596,14359,Control
1200,14305,Control
1786,14517,Control
1604,14463,Control
7085,14399,Control
1555,14458,Control
3300,14298,Control
1289,14440,Control
4027,14381,Control
2861,14183,Control
635,14408,Control
1918,14448,Control
6441,14502,Control
4485,14429,Control
2887,14482,Control
2196,14178,Control
7184,14329,Control
1613,14354,Control
4093,14333,Control
3080,14360,Control
7034,14306,Control
2456,14452,Control
259,14260,Control
2200,14384,Control
1176,14378,Control
7864,14386,Control
832,14265,Control
7426,14525,Control
7647,14345,Control
2428,14210,Control
1106,14459,Control
5707,14370,Control
7515,14359,Control
6885,14359,Control
2499,14414,Control
1836,14364,Control
4663,14284,Control
39,14212,Control
599,14404,Control
6456,14201,Control
2998,14494,Control
2725,14264,Control
3306,14276,Control
7849,14261,Control
5530,14219,Control
3332,14284,Control
2679,14339,Control
1662,14112,Control
3578,14099,Control
2849,14291,Control
7578,14468,Control
4191,14226,Control
2600,14362,Control
2033,14529,Control
7253,14223,Control
5313,14321,Control
4519,14288,Control
1702,14469,Control
5169,14421,Control
5351,14439,Control
4648,14647,Control
2635,14551,Control
7903,14359,Control
5568,14348,Control
2462,14209,Control
5295,14180,Control
3320,14364,Control
7585,14226,Control
7661,14439,Control
182,14282,Control
6816,14305,Control
5664,14198,Control
3614,14604,Control
4228,14454,Control
7470,14291,Control
5467,14387,Control
927,14517,Control
2585,14267,Control
3350,14582,Control
5154,14255,Control
2868,14350,Control
1303,14187,Control
4026,14088,Control
1453,14482,Control
3673,14380,Control
5474,14178,Control
4804,14188,Control
107,14497,Control
4797,14353,Control
833,14529,Control
3526,14441,Control
4443,14363,Control
2281,14374,Control
3351,14308,Control
442,14381,Control
3422,14363,Control
2409,14463,Control
993,14352,Control
3569,14461,Control
1808,14472,Control
7719,14390,Control
30,14224,Control
2475,14352,Control
5673,14158,Control
1601,14236,Control
323,14451,Control
7811,14425,Control
5103,14370,Control
5360,14336,Control
2307,14288,Control
4339,14313,Control
62,14477,Control
2306,14423,Control
6021,14218,Control
1068,14392,Control
2639,14386,Control
7322,14553,Control
3303,14175,Control
3640,14283,Control
6778,14478,Control
2221,14247,Control
5936,14635,Control
4810,14239,Control
5586,14373,Control
1343,14432,Control
3429,14468,Control
112,14449,Control
7889,14319,Control
1431,14471,Control
35,14286,Control
7405,14311,Control
5576,14421,Control
7346,14538,Control
2469,14345,Control
7379,14271,Control
7619,14504,Control
4934,14230,Control
1847,14574,Control
5108,14261,Control
3347,14441,Control
6281,14473,Control
7544,14457,Control
234,14395,Control
742,14375,Control
4924,14186,Control
1538,14283,Control
6523,14450,Control
3089,14444,Control
7447,14255,Control
6009,14409,Control
2201,14398,Control
1941,14564,Control
4025,14324,Control
5239,14312,Control
746,14267,Control
5045,14259,Control
3436,14412,Control
5381,14292,Control
6473,14489,Control
364,14300,Control
6969,14540,Control
7574,14416,Control
3168,14399,Control
6492,14242,Control
6282,14407,Control
4098,14375,Control
2047,14440,Control
2859,14313,Control
2043,14209,Control
7668,14401,Control
2810,14386,Control
283,14397,Control
6564,14482,Control
7909,14266,Control
