User ID,Measurement,Group
4194,14933,Control
7780,13858,Control
3930,14138,Control
4652,14161,Control
995,16354,Control
7745,13464,Control
4571,14492,Control
7589,13119,Control
4847,14366,Control
4491,15516,Control
5937,14125,Control
5181,15033,Control
1387,14330,Control
3681,14117,Control
5349,14219,Control
1932,14018,Control
7967,13994,Control
459,13572,Control
4342,15274,Control
5556,14134,Control
916,14546,Control
6344,13844,Control
7491,15040,Control
3086,14206,Control
3996,14315,Control
671,13273,Control
4445,14608,Control
2302,15457,Control
2813,13849,Control
5250,14095,Control
7325,13687,Control
2017,14447,Control
1705,14408,Control
4386,14793,Control
6503,14701,Control
3206,13882,Control
2189,14505,Control
1873,14173,Control
3655,13715,Control
32,14294,Control
2758,16651,Control
880,15759,Control
7983,14454,Control
4171,15413,Control
6327,14343,Control
379,14338,Control
3764,13200,Control
6018,13794,Control
1811,13900,Control
5420,14435,Control
992,14378,Control
3325,14023,Control
4994,14017,Control
6019,14270,Control
6250,13541,Control
554,14002,Control
4437,14141,Control
5738,13621,Control
6791,14172,Control
3414,13869,Control
7538,15111,Control
7271,14224,Control
2604,14256,Control
2272,14627,Control
7472,14704,Control
3782,13328,Control
5371,14144,Control
6213,13825,Control
843,14283,Control
1589,14048,Control
3896,14464,Control
1098,13782,Control
3120,14029,Control
1540,14015,Control
5244,15020,Control
7241,14591,Control
7560,14591,Control
904,14198,Control
3736,14139,Control
1875,14707,Control
1666,14836,Control
357,14379,Control
728,15055,Control
7063,15134,Control
4142,13371,Control
3090,14628,Control
6740,14344,Control
5742,14603,Control
1690,15040,Control
1528,13818,Control
1145,13398,Control
1938,15034,Control
467,13771,Control
1645,13958,Control
6752,14493,Control
6527,13958,Control
4734,13415,Control
2363,14391,Control
4193,13901,Control
6474,14729,Control
2164,14066,Control
5123,13957,Control
486,14244,Control
6936,15001,Control
5978,14915,Control
488,13714,Control
6234,16050,Control
298,14175,Control
5672,13679,Control
1004,14903,Control
5367,14153,Control
975,15662,Control
375,14878,Control
6301,14251,Control
6520,15315,Control
5410,14879,Control
1053,13633,Control
922,14903,Control
6994,14060,Control
1075,14320,Control
310,14449,Control
6855,13843,Control
4850,13570,Control
43,14591,Control
5532,13537,Control
2548,12825,Control
6831,13868,Control
1452,14569,Control
5290,14208,Control
3623,15130,Control
5012,14480,Control
6735,13910,Control
499,14106,Control
2383,13508,Control
2871,15021,Control
7690,13541,Control
3051,13818,Control
1488,14274,Control
4902,14371,Control
2619,13468,Control
3748,13827,Control
33,14529,Control
1052,15048,Control
3887,14579,Control
1608,14355,Control
6239,13433,Control
7933,14000,Control
5379,14683,Control
111,15019,Control
7473,14904,Control
3251,14453,Control
7602,15093,Control
6739,16099,Control
5292,14014,Control
2583,13912,Control
2596,15281,Control
6742,14511,Control
3848,14437,Control
6796,14605,Control
3924,13977,Control
4737,13749,Control
1180,13904,Control
567,15118,Control
596,13508,Control
3969,14669,Control
6703,14035,Control
7957,14158,Control
2913,14816,Control
7640,14876,Control
7833,14576,Control
7659,13246,Control
4224,15313,Control
4520,15156,Control
1621,14425,Control
4129,14376,Control
2787,15451,Control
7093,14938,Control
3091,14352,Control
3331,14195,Control
376,14254,Control
2229,15076,Control
5377,14994,Control
6732,13402,Control
3833,14649,Control
1394,14888,Control
6522,13466,Control
4160,14368,Control
1400,13304,Control
3712,14448,Control
3517,13120,Control
4016,13961,Control
4970,14003,Control
2553,13945,Control
901,15241,Control
2156,14691,Control
7133,14130,Control
5080,13810,Control
2999,14227,Control
3861,13753,Control
3247,14954,Control
3401,15568,Control
2059,15002,Control
6927,14569,Control
6611,14271,Control
3845,14127,Control
3478,15417,Control
5639,14024,Control
6350,15307,Control
2938,13691,Control
5189,14192,Control
809,13342,Control
3897,14466,Control
6542,13612,Control
4268,15369,Control
1771,14617,Control
481,14692,Control
5035,14540,Control
1826,13714,Control
1634,14444,Control
716,15472,Control
6144,14375,Control
5235,13760,Control
7570,13259,Control
7717,13942,Control
1354,13313,Control
1379,14868,Control
7188,14839,Control
5571,13845,Control
7115,14738,Control
3688,14024,Control
2106,14343,Control
5038,14593,Control
2007,14104,Control
3571,14621,Control
6947,13359,Control
3737,14440,Control
4036,14349,Control
935,13142,Control
1822,13284,Control
2924,13254,Control
6553,14619,Control
2946,14444,Control
4385,14534,Control
4282,13574,Control
1263,15053,Control
6932,14960,Control
6657,13910,Control
3839,15076,Control
2298,14219,Control
1034,13304,Control
4885,13390,Control
2826,14810,Control
4363,14308,Control
6385,14899,Control
3818,14317,Control
4957,14531,Control
6589,15644,Control
6597,15208,Control
1558,14110,Control
4258,14595,Control
3566,14667,Control
4459,14827,Control
4981,14413,Control
6751,14074,Control
18,14368,Control
1399,14082,Control
5019,15380,Control
5898,15114,Control
549,14248,Control
7824,14627,Control
4141,14271,Control
4305,15086,Control
195,14999,Control
109,14711,Control
583,14893,Control
5393,14766,Control
2376,15074,Control
7444,14689,Control
4591,14461,Control
3053,14024,Control
3837,13427,Control
7929,14353,Control
1470,13925,Control
1128,14406,Control
4074,15054,Control
886,14474,Control
1327,14121,Control
7367,13858,Control
6411,13512,Control
7222,15170,Control
2622,13304,Control
1192,13809,Control
3788,12982,Control
4958,14180,Control
3215,14165,Control
318,14127,Control
972,14332,Control
3457,13877,Control
1082,13822,Control
5200,15461,Control
6271,14170,Control
1424,14915,Control
5104,13868,Control
4951,15338,Control
7806,15279,Control
5058,14509,Control
1967,13710,Control
1905,14422,Control
1548,14398,Control
262,14514,Control
1229,13783,Control
6890,13456,Control
7898,14467,Control
1883,14364,Control
785,14371,Control
3099,14986,Control
6107,13485,Control
581,14976,Control
5668,13924,Control
5044,14133,Control
7021,13875,Control
6335,14424,Control
7863,13227,Control
1578,14029,Control
6953,14061,Control
2555,15128,Control
1482,14460,Control
3507,14787,Control
3324,14374,Control
7546,13741,Control
3995,14914,Control
5778,13863,Control
7785,14054,Control
6140,14479,Control
1638,14937,Control
1184,14249,Control
3007,15276,Control
321,14027,Control
6906,14769,Control
5136,14372,Control
1459,15298,Control
2531,14499,Control
2279,13244,Control
3281,15023,Control
5647,14321,Control
3940,14038,Control
275,15104,Control
676,14171,Control
5218,14730,Control
2367,13909,Control
5126,13868,Control
2178,15456,Control
2864,13898,Control
418,14019,Control
4102,13345,Control
4390,15348,Control
5547,14609,Control
6155,14513,Control
4536,14955,Control
1929,13572,Control
6692,14045,Control
4114,14315,Control
6912,13441,Control
4466,15157,Control
2547,14359,Control
1258,14176,Control
5845,14512,Control
2897,13918,Control
7571,14397,Control
1245,16427,Control
6064,14733,Control
2160,15371,Control
4626,14157,Control
432,13919,Control
5885,14556,Control
6555,13565,Control
2110,12986,Control
1927,14809,Control
4728,14755,Control
7788,14870,Control
6864,14387,Control
3836,15557,Control
4584,14318,Control
4414,14038,Control
470,12566,Control
4926,14342,Control
4948,14869,Control
3960,14374,Control
1252,15045,Control
3149,15747,Control
2811,14266,Control
7369,15109,Control
6961,13418,Control
7941,14989,Control
3218,14408,Control
2358,14237,Control
3394,14272,Control
1084,14276,Control
4294,14185,Control
2092,14489,Control
5421,14265,Control
7381,13677,Control
2797,14620,Control
6552,14005,Control
1516,14999,Control
124,14350,Control
7895,14446,Control
3238,13140,Control
5179,13616,Control
7132,14934,Control
7830,13930,Control
4423,14051,Control
5171,14203,Control
2572,15188,Control
1307,14594,Control
1944,15156,Control
2586,14209,Control
5922,14498,Control
6974,13648,Control
4371,15077,Control
4865,14435,Control
670,14396,Control
1820,14573,Control
5863,15238,Control
127,14241,Control
1570,15368,Control
1933,13859,Control
4334,14623,Control
6964,15576,Control
3126,14076,Control
7631,14517,Control
1914,14897,Control
5900,14287,Control
6991,13470,Control
6390,13736,Control
1215,14719,Control
6337,14905,Control
7461,14841,Control
7244,15058,Control
7666,14413,Control
955,14495,Control
2184,13459,Control
2995,14560,Control
511,14738,Control
701,14020,Control
7607,14756,Control
7977,13280,Control
4344,14821,Control
29,14550,Control
3146,15636,Control
5306,15218,Control
3630,15274,Control
4942,14860,Control
4216,14758,Control
261,13661,Control
163,14169,Control
3851,15466,Control
7765,13496,Control
141,14100,Control
1028,13518,Control
4766,15241,Control
1809,14031,Control
7793,15297,Control
6674,14122,Control
7223,14068,Control
6131,15137,Control
7982,14933,Control
1730,12740,Control
7816,14641,Control
2089,14730,Control
4051,14496,Control
7328,13975,Control
1026,14387,Control
2238,14131,Control
5897,14497,Control
3008,14249,Control
6903,13997,Control
3023,14468,Control
763,14851,Control
1636,14543,Control
6487,14038,Control
531,14572,Control
5857,15012,Control
1438,15327,Control
5352,15095,Control
1332,14692,Control
1968,13765,Control
5286,13551,Control
3003,14249,Control
6782,13524,Control
7597,13899,Control
1678,14268,Control
4545,14079,Control
6063,14173,Control
2550,13573,Control
4505,14509,Control
3292,14968,Control
867,14041,Control
5052,14805,Control
2242,15968,Control
4823,14315,Control
6758,14761,Control
5519,14488,Control
6112,14952,Control
4879,13339,Control
5650,13736,Control
546,14456,Control
3520,14902,Control
552,14448,Control
1729,13371,Control
2594,13876,Control
5006,13893,Control
2225,14603,Control
1163,13913,Control
4871,13962,Control
2743,15021,Control
3718,15171,Control
1639,14122,Control
5121,14625,Control
4556,13241,Control
7388,14489,Control
7050,15084,Control
5508,14686,Control
4528,14431,Control
3170,14137,Control
6823,13982,Control
501,14263,Control
3701,13439,Control
421,15336,Control
2493,14709,Control
3472,14309,Control
1769,13998,Control
679,14328,Control
3348,14849,Control
5574,14977,Control
4388,13828,Control
2448,13786,Control
5953,15617,Control
7810,15052,Control
668,14795,Control
2592,14287,Control
4501,14924,Control
1750,13606,Control
6693,15289,Control
3079,14349,Control
3261,14845,Control
248,14758,Control
123,14291,Control
6351,14265,Control
4517,15103,Control
7250,14986,Control
5131,13307,Control
5396,13355,Control
6773,13802,Control
6322,13834,Control
3107,13699,Control
2890,14533,Control
6026,14092,Control
5662,15094,Control
4452,15242,Control
3802,14353,Control
1612,15380,Control
1109,14385,Control
4980,14109,Control
6738,14409,Control
5264,14937,Control
2987,13401,Control
2940,14245,Control
6358,14548,Control
1360,14588,Control
638,14149,Control
5787,14663,Control
4112,14545,Control
278,14015,Control
444,15679,Control
1714,14634,Control
1041,14171,Control
211,14027,Control
7071,14988,Control
7703,14431,Control
5060,15899,Control
326,14108,Control
776,13624,Control
4340,14353,Control
984,14475,Control
925,13099,Control
503,14184,Control
2127,14149,Control
3950,14149,Control
1033,13992,Control
3489,13564,Control
2678,14825,Control
4143,14020,Control
4177,13756,Control
7969,13914,Control
850,14087,Control
877,14435,Control
7000,14771,Control
3886,13798,Control
4880,14082,Control
2730,13563,Control
2113,12335,Control
4365,14463,Control
2481,15282,Control
6652,14683,Control
2802,14066,Control
3721,14428,Control
4260,13665,Control
3686,14297,Control
2421,14113,Control
7427,13858,Control
7498,14613,Control
113,15930,Control
6124,15369,Control
5033,14327,Control
2470,14900,Control
6962,14888,Control
6455,13981,Control
2183,14756,Control
2846,13505,Control
5506,13887,Control
7048,14513,Control
1005,14121,Control
1347,15424,Control
3565,14759,Control
5337,14141,Control
3045,14088,Control
931,14482,Control
3860,13737,Control
3444,14727,Control
279,13545,Control
3346,14744,Control
578,14271,Control
12,14619,Control
5293,13762,Control
7016,14517,Control
3876,15817,Control
90,14096,Control
4562,14560,Control
3165,15273,Control
5757,14827,Control
6931,14629,Control
1752,13762,Control
4152,13603,Control
6612,14402,Control
3316,14092,Control
5438,14359,Control
4490,14493,Control
6095,13964,Control
4304,14666,Control
859,15485,Control
4170,13764,Control
5446,14088,Control
6790,14340,Control
1708,15054,Control
1253,13658,Control
3200,13731,Control
2027,13072,Control
3435,14106,Control
4623,14778,Control
5143,15009,Control
1627,14584,Control
1688,14009,Control
4450,14794,Control
678,14493,Control
4995,13218,Control
5366,13633,Control
4512,15277,Control
5270,14563,Control
7556,13545,Control
2167,14862,Control
1021,15007,Control
5931,14109,Control
1382,14765,Control
988,12126,Control
1952,14954,Control
608,15075,Control
7385,13695,Control
3359,14539,Control
2060,14167,Control
5127,14308,Control
2573,14115,Control
4577,13571,Control
87,15504,Control
7773,14184,Control
5589,14433,Control
2126,13764,Control
2648,13748,Control
563,14618,Control
2057,14686,Control
7852,14897,Control
7361,15032,Control
257,14244,Control
3268,14103,Control
631,14818,Control
5182,13988,Control
1792,14893,Control
3164,14595,Control
6400,15063,Control
3443,14772,Control
6810,13737,Control
7594,13851,Control
1242,14809,Control
7872,15514,Control
4587,13576,Control
3536,14384,Control
3423,14539,Control
4078,13455,Control
3028,14657,Control
7076,14314,Control
3248,13112,Control
7004,15343,Control
4688,13852,Control
4629,13600,Control
2239,14622,Control
4574,14704,Control
6306,14812,Control
2665,14138,Control
6537,14363,Control
1964,13932,Control
441,13584,Control
626,15017,Control
2243,14308,Control
4080,14261,Control
5588,13170,Control
2941,14263,Control
821,13865,Control
544,14265,Control
5754,14238,Control
5449,14102,Control
11,14933,Control
2435,14638,Control
6886,15046,Control
2393,13575,Control
6317,13981,Control
7653,14346,Control
1296,14126,Control
5678,14322,Control
3220,13661,Control
1304,13940,Control
1879,13385,Control
4860,13836,Control
1646,14787,Control
3881,14241,Control
3371,15273,Control
4050,14013,Control
5316,14441,Control
3449,13642,Control
4661,15930,Control
3203,14263,Control
6120,14868,Control
535,14618,Control
3356,14020,Control
7961,13571,Control
3027,14464,Control
1149,14036,Control
6367,14277,Control
6121,14761,Control
6809,14417,Control
534,14596,Control
7397,14460,Control
4833,13490,Control
2624,15208,Control
5736,15076,Control
6971,13688,Control
4750,14673,Control
736,13973,Control
3491,13922,Control
7551,14367,Control
7575,15419,Control
1751,15005,Control
389,14733,Control
7401,13680,Control
7022,15903,Control
1022,14894,Control
3606,12961,Control
1978,14610,Control
4317,14077,Control
265,14616,Control
3441,14610,Control
7296,13819,Control
3136,15466,Control
264,14490,Control
4703,14935,Control
5515,15181,Control
6182,13927,Control
2969,13823,Control
3538,15043,Control
6177,15206,Control
7528,13544,Control
6357,15577,Control
1691,14229,Control
2503,14785,Control
7283,14709,Control
5363,13787,Control
3069,13852,Control
4035,13120,Control
7905,13679,Control
5308,13481,Control
55,14394,Control
2072,15192,Control
3152,14354,Control
618,14573,Control
6562,14837,Control
3585,14778,Control
480,14139,Control
1543,13492,Control
2759,14112,Control
2601,14408,Control
3065,13847,Control
6468,14587,Control
4198,14194,Control
3962,14743,Control
2777,13888,Control
7355,13817,Control
1355,15434,Control
4503,14387,Control
500,14702,Control
4495,13711,Control
1669,14144,Control
7026,14779,Control
6511,15309,Control
6450,13935,Control
6466,13888,Control
1096,14356,Control
5688,13455,Control
1965,14352,Control
7840,14331,Control
2468,14805,Control
4180,15219,Control
3022,14712,Control
5305,14815,Control
4013,14401,Control
21,14154,Control
399,13172,Control
6593,13838,Control
7621,14500,Control
4236,13383,Control
825,14516,Control
7215,14129,Control
2429,13757,Control
1337,14088,Control
304,14807,Control
7718,14901,Control
1480,13208,Control
700,14280,Control
949,14918,Control
4322,14215,Control
6073,14435,Control
7669,13473,Control
7680,14082,Control
3009,15467,Control
6426,13897,Control
3495,13506,Control
2232,14460,Control
7174,14843,Control
7959,15086,Control
4720,14059,Control
5094,14503,Control
1195,14697,Control
4645,14760,Control
1473,14042,Control
1955,15398,Control
3699,13958,Control
2259,14795,Control
3145,14357,Control
5659,14018,Control
3357,13984,Control
6723,14018,Control
3259,14102,Control
4263,13759,Control
4667,14788,Control
5876,13948,Control
5969,14001,Control
7221,14663,Control
7392,14305,Control
3798,13517,Control
3740,13808,Control
3029,14252,Control
2570,14025,Control
6115,14820,Control
1723,13911,Control
1222,13790,Control
4319,13764,Control
764,14614,Control
1693,14660,Control
2182,13367,Control
1310,14743,Control
3847,14887,Control
7084,13355,Control
3230,13956,Control
5810,15227,Control
3317,14974,Control
7846,14385,Control
2898,14671,Control
3052,15637,Control
1712,14672,Control
2805,13638,Control
4432,15189,Control
5579,13847,Control
3899,14966,Control
4409,14764,Control
1744,14904,Control
3103,15295,Control
2335,13490,Control
5186,14328,Control
828,15538,Control
2452,14956,Control
3564,14476,Control
570,13756,Control
1979,14434,Control
7087,13823,Control
2599,13489,Control
2455,14716,Control
3570,14409,Control
3714,13906,Control
5144,14607,Control
2195,14068,Control
1484,15438,Control
5437,14352,Control
5656,15316,Control
313,13882,Control
1116,14738,Control
6060,15476,Control
25,14533,Control
4635,15052,Control
7291,13327,Control
5854,14794,Control
5441,14388,Control
1036,14829,Control
3160,14891,Control
7187,13016,Control
2545,14104,Control
1433,13968,Control
6970,14461,Control
826,13206,Control
835,13716,Control
5423,14971,Control
3702,14476,Control
6510,13717,Control
393,14218,Control
2724,15029,Control
2708,13266,Control
6031,14243,Control
7204,14232,Control
1988,14482,Control
965,14672,Control
5447,15516,Control
7916,14702,Control
3757,14018,Control
4966,15125,Control
2755,13855,Control
5184,14632,Control
7786,15313,Control
7403,15016,Control
4320,14857,Control
407,13031,Control
3596,14309,Control
1200,14018,Control
1786,15165,Control
1604,14874,Control
7085,14527,Control
1555,14847,Control
3300,13980,Control
1289,14751,Control
4027,14427,Control
2861,13360,Control
635,14576,Control
1918,14794,Control
6441,15086,Control
4485,14686,Control
2887,14974,Control
2196,13331,Control
7184,14146,Control
1613,14284,Control
4093,14172,Control
3080,14317,Control
7034,14024,Control
2456,14812,Control
259,13775,Control
2200,14445,Control
1176,14414,Control
7864,14456,Control
832,13801,Control
7426,15210,Control
7647,14234,Control
2428,13507,Control
1106,14851,Control
5707,14368,Control
7515,14312,Control
6885,14312,Control
2499,14607,Control
1836,14338,Control
4663,13906,Control
39,13518,Control
599,14552,Control
6456,13459,Control
2998,15042,Control
2725,13798,Control
3306,13860,Control
7849,13781,Control
5530,13552,Control
3332,13906,Control
2679,14200,Control
1662,12973,Control
3578,12903,Control
2849,13940,Control
7578,14900,Control
4191,13590,Control
2600,14324,Control
2033,15228,Control
7253,13576,Control
5313,14107,Control
4519,13924,Control
1702,14905,Control
5169,14648,Control
5351,14741,Control
4648,15868,Control
2635,15348,Control
7903,14311,Control
5568,14249,Control
2462,13501,Control
5295,13342,Control
3320,14340,Control
7585,13590,Control
7661,14745,Control
182,13895,Control
6816,14020,Control
5664,13438,Control
3614,15636,Control
4228,14825,Control
7470,13944,Control
5467,14461,Control
927,15164,Control
2585,13813,Control
3350,15514,Control
5154,13751,Control
2868,14264,Control
1303,13380,Control
4026,12847,Control
1453,14976,Control
3673,14421,Control
5474,13330,Control
4804,13386,Control
107,15057,Control
4797,14280,Control
833,15229,Control
3526,14752,Control
4443,14330,Control
2281,14389,Control
3351,14037,Control
442,14429,Control
3422,14333,Control
2409,14873,Control
993,14272,Control
3569,14864,Control
1808,14922,Control
7719,14478,Control
30,13582,Control
2475,14274,Control
5673,13226,Control
1601,13646,Control
323,14808,Control
7811,14667,Control
5103,14368,Control
5360,14189,Control
2307,13926,Control
4339,14062,Control
62,14949,Control
2306,14656,Control
6021,13547,Control
1068,14489,Control
2639,14454,Control
7322,15359,Control
3303,13315,Control
3640,13900,Control
6778,14954,Control
2221,13703,Control
5936,15801,Control
4810,13663,Control
5586,14387,Control
1343,14706,Control
3429,14899,Control
112,14799,Control
7889,14093,Control
1431,14918,Control
35,13917,Control
7405,14049,Control
5576,14644,Control
7346,15276,Control
2469,14233,Control
7379,13836,Control
7619,15096,Control
4934,13611,Control
1847,15473,Control
5108,13780,Control
3347,14755,Control
6281,14926,Control
7544,14841,Control
234,14506,Control
742,14400,Control
4924,13378,Control
1538,13902,Control
6523,14805,Control
3089,14768,Control
7447,13747,Control
6009,14578,Control
2201,14521,Control
1941,15421,Control
4025,14119,Control
5239,14058,Control
746,13816,Control
5045,13770,Control
3436,14595,Control
5381,13947,Control
6473,15015,Control
364,13994,Control
6969,15290,Control
7574,14621,Control
3168,14525,Control
6492,13680,Control
6282,14567,Control
4098,14397,Control
2047,14749,Control
2859,14063,Control
2043,13498,Control
7668,14535,Control
2810,14454,Control
283,14516,Control
6564,14973,Control
7909,13806,Control
5644,12941,Control
755,14618,Treatment
5787,14577,Treatment
10384,14047,Treatment
13621,14435,Treatment
9670,13704,Treatment
63,13069,Treatment
5895,13317,Treatment
6066,14358,Treatment
6670,15163,Treatment
7605,14099,Treatment
7373,14821,Treatment
6650,13976,Treatment
8519,14300,Treatment
2982,14811,Treatment
2370,14413,Treatment
575,14008,Treatment
12920,13814,Treatment
5206,14277,Treatment
10704,15042,Treatment
8690,13391,Treatment
5409,14849,Treatment
2557,14503,Treatment
11921,13752,Treatment
3048,14322,Treatment
5923,14211,Treatment
8952,13764,Treatment
10679,14009,Treatment
8008,13579,Treatment
5680,13090,Treatment
6149,14424,Treatment
4951,14960,Treatment
7243,15313,Treatment
1141,13666,Treatment
1091,15621,Treatment
8274,15249,Treatment
11035,15187,Treatment
5929,13862,Treatment
6692,13996,Treatment
496,13170,Treatment
8962,14448,Treatment
6855,14097,Treatment
10134,14430,Treatment
868,13832,Treatment
5972,14737,Treatment
7518,14539,Treatment
10342,13647,Treatment
4745,14305,Treatment
1822,14504,Treatment
8557,15538,Treatment
6980,14390,Treatment
4177,13769,Treatment
11814,14143,Treatment
2067,14314,Treatment
9090,14253,Treatment
4219,13228,Treatment
10138,14134,Treatment
2259,13917,Treatment
3799,14177,Treatment
12762,15606,Treatment
13013,13834,Treatment
13858,15196,Treatment
6317,15029,Treatment
5436,14743,Treatment
7338,14335,Treatment
7471,14726,Treatment
4449,14063,Treatment
8394,14005,Treatment
495,13884,Treatment
6840,14497,Treatment
4080,14207,Treatment
209,14189,Treatment
3233,15185,Treatment
6297,13910,Treatment
269,14774,Treatment
2898,14020,Treatment
6890,13378,Treatment
3467,13477,Treatment
10047,14038,Treatment
7936,14711,Treatment
6278,14718,Treatment
8689,14189,Treatment
8611,14704,Treatment
223,14379,Treatment
5911,14176,Treatment
872,14846,Treatment
3284,15046,Treatment
10764,14943,Treatment
7226,14149,Treatment
10111,14674,Treatment
13383,13055,Treatment
6622,14450,Treatment
5756,14550,Treatment
3505,14424,Treatment
12632,14200,Treatment
7239,15116,Treatment
11688,14277,Treatment
3325,14249,Treatment
1462,14188,Treatment
1522,14953,Treatment
914,14158,Treatment
2568,13832,Treatment
10610,14268,Treatment
5190,15358,Treatment
5943,14153,Treatment
4054,14702,Treatment
8063,14166,Treatment
7242,14167,Treatment
3394,13996,Treatment
7891,13603,Treatment
5099,14267,Treatment
11927,14764,Treatment
1343,15279,Treatment
12129,14598,Treatment
7689,13843,Treatment
4962,14780,Treatment
8890,14605,Treatment
7601,15172,Treatment
10382,15587,Treatment
13318,15062,Treatment
6617,14097,Treatment
9980,14237,Treatment
2316,15028,Treatment
8518,14028,Treatment
9777,14249,Treatment
441,14714,Treatment
7085,14975,Treatment
9028,14467,Treatment
6020,12597,Treatment
7909,14537,Treatment
1498,14146,Treatment
11981,13747,Treatment
4343,14347,Treatment
13839,15005,Treatment
4819,13655,Treatment
6815,15287,Treatment
7926,14920,Treatment
13257,14893,Treatment
1653,13844,Treatment
9452,14182,Treatment
7209,14103,Treatment
5745,14333,Treatment
11241,14296,Treatment
13312,14143,Treatment
3619,14226,Treatment
1783,14206,Treatment
4789,14493,Treatment
1747,13342,Treatment
4247,14625,Treatment
11608,15351,Treatment
1246,14977,Treatment
13860,13765,Treatment
4989,14960,Treatment
13490,15707,Treatment
9178,14187,Treatment
12450,14766,Treatment
3877,15713,Treatment
5737,14951,Treatment
8245,15263,Treatment
6215,13676,Treatment
4660,14474,Treatment
2801,14568,Treatment
8650,14672,Treatment
5389,14807,Treatment
9281,14427,Treatment
8887,13546,Treatment
12917,14973,Treatment
7164,14560,Treatment
2232,13626,Treatment
2591,14788,Treatment
5437,14665,Treatment
2269,14655,Treatment
7919,14161,Treatment
5118,15314,Treatment
411,14676,Treatment
12210,13859,Treatment
1942,13407,Treatment
10599,13873,Treatment
3077,12911,Treatment
3200,14177,Treatment
10150,14410,Treatment
1402,13608,Treatment
652,14006,Treatment
1787,15265,Treatment
13842,14397,Treatment
1868,15254,Treatment
10742,14222,Treatment
3888,14227,Treatment
12768,13013,Treatment
12199,14771,Treatment
9686,14993,Treatment
6648,14128,Treatment
12253,14147,Treatment
3034,14821,Treatment
2851,13891,Treatment
11734,13864,Treatment
4763,14523,Treatment
1602,13969,Treatment
1243,14700,Treatment
9416,13781,Treatment
5981,15239,Treatment
6390,14727,Treatment
12144,14373,Treatment
7706,13809,Treatment
5603,13698,Treatment
1379,13795,Treatment
3112,13474,Treatment
3527,15137,Treatment
4295,14538,Treatment
8945,14975,Treatment
5524,15376,Treatment
2937,15117,Treatment
3274,14603,Treatment
2681,14086,Treatment
6201,14783,Treatment
1120,14460,Treatment
9692,14177,Treatment
6374,14024,Treatment
9561,14981,Treatment
10750,15219,Treatment
2223,14168,Treatment
7513,14071,Treatment
11443,14752,Treatment
1273,13952,Treatment
7017,14695,Treatment
5142,15375,Treatment
6964,14082,Treatment
360,14348,Treatment
12359,15527,Treatment
940,14109,Treatment
1472,14418,Treatment
6574,13768,Treatment
7414,13911,Treatment
6836,13506,Treatment
11742,16088,Treatment
7860,14676,Treatment
12118,14305,Treatment
11811,13699,Treatment
11362,13238,Treatment
2907,14478,Treatment
10794,14246,Treatment
3175,14634,Treatment
11971,14748,Treatment
13653,14940,Treatment
1165,14308,Treatment
86,14706,Treatment
3070,14088,Treatment
6894,13822,Treatment
7608,14130,Treatment
6803,14794,Treatment
11118,14697,Treatment
6560,14325,Treatment
7693,14526,Treatment
2047,15298,Treatment
8013,13252,Treatment
12101,13580,Treatment
7377,14325,Treatment
6217,14753,Treatment
1804,14204,Treatment
6731,14875,Treatment
10785,12529,Treatment
12268,12935,Treatment
6125,13992,Treatment
12971,15933,Treatment
6521,14333,Treatment
10987,12988,Treatment
10123,14117,Treatment
2918,14703,Treatment
8918,14910,Treatment
7547,14615,Treatment
13946,14192,Treatment
12619,14740,Treatment
4092,15025,Treatment
5136,14000,Treatment
59,14259,Treatment
6277,14251,Treatment
3834,13310,Treatment
1939,13579,Treatment
4903,12942,Treatment
218,14384,Treatment
3191,14154,Treatment
2656,14130,Treatment
5247,14312,Treatment
8606,14645,Treatment
6681,13929,Treatment
3283,15037,Treatment
10044,13378,Treatment
5806,14325,Treatment
6782,14274,Treatment
3171,14843,Treatment
10703,14036,Treatment
11946,14974,Treatment
6481,14193,Treatment
12429,14272,Treatment
3933,14244,Treatment
7944,14752,Treatment
7826,14845,Treatment
12744,13970,Treatment
11932,13488,Treatment
1092,13744,Treatment
11769,14432,Treatment
685,14323,Treatment
2735,14418,Treatment
10067,13898,Treatment
12185,14810,Treatment
11432,14227,Treatment
9712,13353,Treatment
471,14426,Treatment
12095,14661,Treatment
11582,14419,Treatment
12894,14411,Treatment
8210,14469,Treatment
8236,13701,Treatment
10697,15252,Treatment
13753,14137,Treatment
13000,15213,Treatment
10792,14001,Treatment
5976,14913,Treatment
12566,14477,Treatment
8733,14393,Treatment
3717,13770,Treatment
2460,15056,Treatment
2601,14584,Treatment
10385,14279,Treatment
3795,15057,Treatment
13759,14386,Treatment
10321,15659,Treatment
12785,14943,Treatment
8559,14135,Treatment
13245,15148,Treatment
9689,14370,Treatment
2599,15537,Treatment
2343,14382,Treatment
10010,14285,Treatment
11581,14389,Treatment
9017,14573,Treatment
1413,15263,Treatment
13677,14509,Treatment
3794,14269,Treatment
11759,14037,Treatment
1798,14804,Treatment
2564,14000,Treatment
1182,13632,Treatment
13358,13768,Treatment
12455,14054,Treatment
12953,14258,Treatment
2457,14965,Treatment
5184,13987,Treatment
3082,15051,Treatment
1221,13350,Treatment
5003,15914,Treatment
600,13381,Treatment
12246,14452,Treatment
12240,14202,Treatment
5008,13862,Treatment
654,14739,Treatment
11048,14967,Treatment
2305,14230,Treatment
2622,15059,Treatment
651,14371,Treatment
10567,13695,Treatment
788,14285,Treatment
